 Comment / ID, Start time, Sample size, Corr. f, Density,,
2.92,0.02,219.7,0.8,33.91,890,22
2.94,0.02,220.2,0.5,32.24,894,22
2.96,0.02,221,0.8,31.74,898,22
2.98,0.02,221.6,0.6,30.97,902,22
3,0.02,222.2,0.6,29.21,905,21.9
3.02,0.02,222.8,0.6,29.9,908,21.9
3.04,0.02,223.3,0.5,28.35,912,22
3.06,0.02,223.8,0.5,28.63,916,21.9
3.08,0.02,224.6,0.8,26.8,919,21.9
3.1,0.02,225.1,0.5,24.81,923,21.9
3.12,0.02,225.4,0.3,23.17,926,21.9
3.14,0.02,226,0.6,24.07,930,21.9
3.16,0.02,226.3,0.3,24.86,933,21.9
3.18,0.02,226.9,0.6,26.86,936,21.9
3.2,0.02,227.5,0.6,26.42,940,21.9
3.22,0.02,228.2,0.7,25.31,943,21.9
3.24,0.02,228.4,0.2,23.54,946,21.9
3.26,0.02,228.9,0.5,19.91,950,21.9
3.28,0.02,229.3,0.4,18.37,953,21.9
3.3,0.02,229.8,0.5,18.87,957,21.9
3.32,0.02,230,0.2,20.8,960,21.9
3.34,0.02,230.4,0.4,20.8,964,21.9
3.36,0.02,230.9,0.5,21.04,967,21.9
3.38,0.02,231.4,0.5,20.5,970,21.9
3.4,0.02,231.8,0.4,20.1,974,21.9
3.42,0.02,232.1,0.3,17.94,977,21.9
3.44,0.02,232.4,0.3,16.91,981,21.9
3.46,0.02,232.8,0.4,16.91,984,21.9
3.48,0.02,233.2,0.4,19.08,988,21.9
3.5,0.02,233.5,0.3,19.25,991,21.9
3.52,0.02,233.9,0.4,19.04,994,21.9
3.54,0.02,234.3,0.4,18.59,998,21.9
3.56,0.02,234.8,0.5,18.22,1001,21.9
3.58,0.02,234.9,0.1,17.21,1004,21.9
3.6,0.02,235.4,0.5,16,1008,21.9
3.62,0.02,235.7,0.3,16.18,1011,21.9
3.64,0.02,236,0.3,16.67,1014,21.9
3.66,0.02,236.3,0.3,18.14,1018,21.9
3.68,0.02,236.7,0.4,17.51,1021,21.9
3.7,0.02,237.1,0.4,17.77,1024,21.9
3.72,0.02,237.4,0.3, NaN,1028,21.9
3.74,0.02,237.8,0.4, NaN,1031,21.9
3.76,0.02,238,0.2, NaN,1035,21.9
3.78,0.02,238.3,0.3, NaN,1038,21.9
3.8,0.02,238.6,0.3, NaN,1041,21.9
