 Comment / ID, Start time, Sample size, Corr. f, Density,,
2.44,0.02,193.9,1.4,83.22,725,21.8
2.46,0.02,195,1.1,75.6,732,21.8
2.48,0.02,196.8,1.8,75.15,737,21.8
2.5,0.02,198.6,1.8,74.27,740,21.8
2.52,0.02,200.2,1.6,69.89,743,21.8
2.54,0.02,200.8,0.6,61.57,747,21.8
2.56,0.02,202.6,1.8,54.3,750,21.8
2.58,0.02,203.4,0.8,50.67,754,21.8
2.6,0.02,204.2,0.8,50.12,758,21.8
2.62,0.02,205.4,1.2,50.06,761,21.8
2.64,0.02,206.5,1.1,46.58,764,21.8
2.66,0.02,207.2,0.7,48.89,768,21.8
2.68,0.02,208.3,1.1,46.39,771,21.8
2.7,0.02,209.2,0.9,44.36,774,21.8
2.72,0.02,210,0.8,44.63,778,21.8
2.74,0.02,211,1,42.58,781,21.8
2.76,0.02,211.7,0.7,39.46,785,21.8
2.78,0.02,212.6,0.9,36.17,788,21.8
2.8,0.02,213.3,0.7,34.95,792,21.8
2.82,0.02,213.8,0.5,33.7,795,21.8
2.84,0.02,214.6,0.8,33.17,799,21.8
2.86,0.02,215.1,0.5,31.88,805,21.8
2.88,0.02,216.1,1,33.1,808,21.8
2.9,0.02,216.5,0.4,33.22,811,21.8
2.92,0.02,217.1,0.6,32.53,815,21.8
2.94,0.02,217.8,0.7,32.4,818,21.8
2.96,0.02,218.6,0.8,30.34,821,21.8
2.98,0.02,219.1,0.5,30.58,825,21.8
3,0.02,219.7,0.6,28.83,828,21.8
3.02,0.02,220.2,0.5,27.4,832,21.8
3.04,0.02,220.7,0.5,26.41,835,21.8
3.06,0.02,221.4,0.7,26.27,838,21.8
3.08,0.02,221.9,0.5,25.93,842,21.8
3.1,0.02,222.3,0.4,26.54,845,21.8
3.12,0.02,222.8,0.5,26.28,849,21.8
3.14,0.02,223.4,0.6,26.26,852,21.8
3.16,0.02,224,0.6,26.88,856,21.8
3.18,0.02,224.5,0.5,25.02,859,21.8
3.2,0.02,224.9,0.4,22.49,862,21.8
3.22,0.02,225.4,0.5,20.71,866,21.8
3.24,0.02,225.8,0.4,20.12,869,21.8
3.26,0.02,226.1,0.3,19.64,872,21.8
3.28,0.02,226.6,0.5,20.27,876,21.8
3.3,0.02,227,0.4,21.51,880,21.8
3.32,0.02,227.4,0.4,22.23,883,21.8
3.34,0.02,227.8,0.4,23.22,886,21.8
3.36,0.02,228.4,0.6,21.81,890,21.8
3.38,0.02,228.8,0.4,19.89,893,21.8
3.4,0.02,229.1,0.3,17.73,898,21.8
3.42,0.02,229.6,0.5,17.5,901,21.8
3.44,0.02,229.7,0.1,17.57,905,21.8
3.46,0.02,230.1,0.4,19.37,908,21.8
3.48,0.02,230.6,0.5,19.34,911,21.8
3.5,0.02,231.1,0.5,18.42,915,21.8
3.52,0.02,231.3,0.2,17.81,918,21.8
3.54,0.02,231.7,0.4,15.93,921,21.8
3.56,0.02,231.9,0.2,16.69,926,21.8
3.58,0.02,232.3,0.4,18.02,929,21.8
3.6,0.02,232.7,0.4,18.55,933,21.8
3.62,0.02,233.1,0.4,18.08,936,21.8
3.64,0.02,233.5,0.4,17.31,939,21.8
3.66,0.02,233.7,0.2,15.12,942,21.8
3.68,0.02,234,0.3,14.79,946,21.8
3.7,0.02,234.4,0.4,14.42,949,21.8
3.72,0.02,234.6,0.2, NaN,952,21.8
3.74,0.02,234.9,0.3, NaN,955,21.8
3.76,0.02,235.3,0.4, NaN,959,21.8
3.78,0.02,235.5,0.2, NaN,964,21.8
3.8,0.02,235.9,0.4, NaN,968,21.8
